category,bathrooms,bedrooms,has_photo,price,square_feet,cityname,state,latitude,longitude,source,allows_cats,allows_dogs,has_pool,has_parking,has_fee
housing/rent/apartment,2.5,2.0,1,1195.0,1510,Memphis,TN,35.121,-89.8618,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,999.0,479,Overland Park,KS,38.957,-94.6444,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,1023.0,643,Leawood,KS,38.9508,-94.626,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,1.0,1,2200.0,915,San Diego,CA,32.7876,-117.1265,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,3.0,0,999.0,1100,Mission,KS,39.0313,-94.6317,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,2.0,0,825.0,920,Mission,KS,39.0313,-94.6317,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,2195.0,810,Santa Rosa,CA,38.4575,-122.6875,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,825.0,700,Mission,KS,39.0313,-94.6317,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,850.0,920,Mission,KS,39.0313,-94.6317,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,3.0,1,795.0,1126,Memphis,TN,35.0492,-89.9236,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,3.0,1,1574.0,1142,Chandler,AZ,33.2475,-111.8792,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1535.0,830,Kansas City,MO,39.1038,-94.5727,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1775.0,777,Alexandria,VA,38.783,-77.12,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1630.0,1294,Sun City Center,FL,27.7185,-82.3651,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,900.0,955,Shawnee,KS,39.0178,-94.6969,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1767.0,738,Tracy,CA,37.717,-121.4541,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,0,1195.0,550,Charlotte,NC,35.2145,-80.8281,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1370.0,1790,Mission,KS,39.0233,-94.6682,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,0,1490.0,797,Charlotte,NC,35.2145,-80.8281,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,0,1100.0,1024,Plant City,FL,28.013,-82.1339,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,2075.0,900,Vista,CA,33.1597,-117.2337,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,2.0,1,1615.0,962,Charlotte,NC,35.2091,-80.858,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,1753.0,898,Alexandria,VA,38.7289,-77.0571,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,0,525.0,900,Memphis,TN,35.1101,-89.9454,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,500.0,420,Memphis,TN,35.1101,-89.9454,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,1095.0,801,Chandler,AZ,33.3088,-111.9214,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,1,1300.0,1200,Modesto,CA,37.6656,-120.9923,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,775.0,865,Liberty,MO,39.2765,-94.4233,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,0,1000.0,798,Chandler,AZ,33.3088,-111.9214,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,700.0,910,Kansas City,KS,39.06,-94.635,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,0,625.0,680,Memphis,TN,35.151,-90.0338,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1950.0,668,Charlotte,NC,35.2274,-80.8452,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.5,2.0,1,750.0,938,Independence,MO,39.0521,-94.4016,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,2485.0,1295,Charlotte,NC,35.2274,-80.8452,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,935.0,718,Salt Lake City,UT,40.6189,-111.8212,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1544.0,593,Charlotte,NC,35.2274,-80.8452,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,750.0,702,Salt Lake City,UT,40.6939,-111.9495,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,2.0,1,865.0,700,Richmond,VA,37.5498,-77.4575,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,810.0,750,Baton Rouge,LA,30.427,-91.0352,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,999.0,1158,Columbus,OH,40.0817,-82.9753,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,969.0,967,Lancaster,TX,32.5759,-96.7467,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,3.0,1,1150.0,1077,Lancaster,TX,32.5759,-96.7467,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,1.0,1,570.0,730,Baton Rouge,LA,30.427,-91.0352,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1459.0,1058,Duncanville,TX,32.6343,-96.9111,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,1.0,1,1279.0,790,Richmond,VA,37.5423,-77.4347,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1444.0,736,Richmond,VA,37.5423,-77.4347,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1499.0,727,Richmond,VA,37.5423,-77.4347,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,1700.0,700,Salem,MA,42.516,-70.9032,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,894.0,417,Richmond,VA,37.5423,-77.4347,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,3.0,1,950.0,1064,Columbus,OH,40.0411,-82.9655,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,0,2153.0,1142,Denver,CO,39.7348,-105.0218,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1150.0,695,Baton Rouge,LA,30.3656,-91.0926,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,1500.0,1064,Baton Rouge,LA,30.3656,-91.0926,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1615.0,771,Denver,CO,39.7348,-105.0218,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,0,1200.0,727,Baton Rouge,LA,30.3656,-91.0926,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1574.0,1219,Las Vegas,NV,36.0663,-115.2552,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,1,1220.0,462,Naples,FL,26.1178,-81.7361,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,0,1430.0,521,Denver,CO,39.7348,-105.0218,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,0,1350.0,685,Denver,CO,39.7348,-105.0218,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1000.0,843,Baton Rouge,LA,30.4086,-91.0834,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,2.0,1,2200.0,1100,Newburyport,MA,42.8141,-70.8735,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,780.0,695,Baton Rouge,LA,30.4086,-91.0834,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1399.0,1123,Las Vegas,NV,36.0663,-115.2552,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1249.0,898,Las Vegas,NV,36.0663,-115.2552,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.5,2.0,0,2880.0,926,Irvine,CA,33.8323,-117.9079,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.5,2.0,1,940.0,1136,Baton Rouge,LA,30.4086,-91.0834,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,3.0,1,1690.0,1603,Baton Rouge,LA,30.4086,-91.0834,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,730.0,595,Baton Rouge,LA,30.4086,-91.0834,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1250.0,752,Columbus,OH,39.9643,-83.0033,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,0,1289.0,667,Wylie,TX,33.0205,-96.5395,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1175.0,775,Midlothian,VA,37.5349,-77.6711,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,1295.0,940,Midlothian,VA,37.5349,-77.6711,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1844.0,710,Foothill Ranch,CA,33.6818,-117.632,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,960.0,744,Mechanicsville,VA,37.6329,-77.3574,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,965.0,870,Chester,VA,37.3382,-77.4495,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,1,800.0,1003,Baton Rouge,LA,30.4469,-91.1302,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,780.0,640,Baton Rouge,LA,30.4469,-91.1302,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,2914.0,1099,Denver,CO,39.7498,-104.9956,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1350.0,705,Parker,CO,39.4732,-104.7688,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,2.0,1,1556.0,1043,Parker,CO,39.4732,-104.7688,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,1.0,0,1350.0,705,Parker,CO,39.4732,-104.7688,RentDigs.com,1,1,1,0,0
housing/rent/apartment,2.0,2.0,1,1705.0,1180,Parker,CO,39.4732,-104.7688,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1280.0,1118,Denham Springs,LA,30.4936,-90.9231,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,2.0,1,1430.0,1050,Charlottesville,VA,38.0565,-78.4959,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,2.0,1,1260.0,1050,Charlottesville,VA,38.0565,-78.4959,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,3.0,1,1415.0,1296,Denham Springs,LA,30.4936,-90.9231,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1939.0,1194,Richardson,TX,32.9924,-96.6821,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,2200.0,1079,North Reading,MA,42.5817,-71.0955,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,1700.0,988,Richardson,TX,32.9924,-96.6821,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,1110.0,960,Winchester,VA,39.1776,-78.1677,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,1943.0,1153,Richardson,TX,32.9924,-96.6821,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1412.0,634,Richardson,TX,32.9924,-96.6821,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,3.0,1,2295.0,1378,Richardson,TX,32.9924,-96.6821,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1303.0,702,Lone Tree,CO,39.5463,-104.8968,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1325.0,1163,Lafayette,LA,30.1591,-92.0272,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,1499.0,1078,Lone Tree,CO,39.5463,-104.8968,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1300.0,932,Littleton,CO,39.5953,-105.0879,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,2600.0,1246,Lawrence,MA,42.7039,-71.1648,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,967.0,683,Fredericksburg,VA,38.2923,-77.4911,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.5,1.0,1,1066.0,1179,Little Rock,AR,34.7721,-92.3586,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,0,958.0,1136,Little Rock,AR,34.7721,-92.3586,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1775.0,1137,Plano,TX,33.0157,-96.7375,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,2305.0,1087,Alexandria,VA,38.8019,-77.0508,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1985.0,1360,New Albany,OH,40.0846,-82.8113,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1075.0,924,New Albany,OH,40.0846,-82.8113,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1295.0,789,New Albany,OH,40.0846,-82.8113,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1154.0,770,Newport News,VA,37.0739,-76.5001,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1489.0,790,Alexandria,VA,38.8199,-77.1517,RentDigs.com,1,0,0,1,0
housing/rent/apartment,1.0,1.0,1,1390.0,713,Englewood,CO,39.6131,-104.8839,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,0,1163.0,854,Dublin,OH,40.1254,-83.0978,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,1052.0,741,Dublin,OH,40.1254,-83.0978,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,0,1194.0,1048,Dublin,OH,40.1254,-83.0978,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,3.0,0,1400.0,1175,Lake Elsinore,CA,33.6061,-117.3747,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1480.0,753,Fort Myers,FL,26.5062,-81.9274,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,970.0,1121,Henderson,NV,36.0614,-115.0559,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1261.0,810,Fort Myers,FL,26.5648,-81.8879,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,1241.0,903,Fort Myers,FL,26.5648,-81.8879,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1405.0,1036,Norfolk,VA,36.8691,-76.2924,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,1,1425.0,1269,Williston,ND,48.4169,-103.8239,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1779.0,1085,Riverside,CA,33.9199,-117.4867,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,895.0,900,Fort Thomas,KY,39.0914,-84.4958,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1560.0,840,Broomfield,CO,39.8828,-105.1065,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.5,2.0,1,1559.0,875,Worcester,MA,42.2676,-71.8079,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,0,2686.0,1080,Alexandria,VA,38.8184,-77.0639,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,2130.0,1200,Arlington,VA,38.891,-77.0816,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,2598.0,1044,Arlington,VA,38.891,-77.0816,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,2808.0,1072,Arlington,VA,38.891,-77.0816,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,0,1650.0,628,Arlington,VA,38.891,-77.0816,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,949.0,725,Lakeland,FL,28.0162,-81.9349,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1679.0,1120,Aurora,CO,39.6243,-104.7904,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1215.0,1143,Omaha,NE,41.2048,-96.1189,RentDigs.com,1,1,1,1,0
housing/rent/apartment,1.0,3.0,1,825.0,875,Lexington,KY,38.003,-84.4161,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,1123.0,850,Clearwater,FL,27.9741,-82.7461,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,2.0,0,595.0,900,Fargo,ND,46.8535,-96.8149,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,1345.0,780,Aurora,CO,39.6982,-104.8313,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,3.0,1,1550.0,1319,Grand Prairie,TX,32.7722,-97.0041,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,1,1885.0,1135,Clearwater,FL,27.9792,-82.7186,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,2.0,1,725.0,900,Omaha,NE,41.2354,-96.0521,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,0,790.0,999,West Fargo,ND,46.8861,-96.9,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1669.0,1205,Saint Petersburg,FL,27.8761,-82.6481,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,0,1190.0,764,Saint Petersburg,FL,27.8761,-82.6481,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,0,1597.0,1096,Saint Petersburg,FL,27.8761,-82.6481,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,0,2540.0,994,Atlanta,GA,33.7932,-84.3209,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,985.0,804,Louisville,KY,38.2652,-85.4929,RentDigs.com,0,0,0,0,0
housing/rent/apartment,3.0,4.0,0,1750.0,2352,Peoria,AZ,33.6596,-112.2475,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,0,2510.0,1160,San Diego,CA,32.9108,-117.0855,RentDigs.com,0,0,0,1,0
housing/rent/apartment,2.0,2.0,0,1698.0,1035,Sacramento,CA,38.4957,-121.5313,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,1704.0,685,Atlanta,GA,33.7927,-84.3234,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,1259.0,844,Richmond,VA,37.53,-77.477,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1395.0,758,Sacramento,CA,38.4794,-121.4447,RentDigs.com,0,0,1,1,0
housing/rent/apartment,2.0,2.0,1,1650.0,1058,Sacramento,CA,38.4794,-121.4447,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,2.0,0,1447.0,1050,Charlotte,NC,35.0533,-80.813,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,2252.0,912,San Diego,CA,32.7942,-117.0702,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,0,1710.0,1252,Allen,TX,33.1139,-96.6958,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1886.0,1163,Allen,TX,33.1139,-96.6958,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.0,1.0,1,2140.0,712,Reston,VA,38.9567,-77.3421,RentDigs.com,0,0,1,0,0
housing/rent/apartment,2.0,2.0,1,1200.0,1101,Charlotte,NC,35.1179,-80.7604,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,917.0,642,Tampa,FL,28.0106,-82.5875,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,1239.0,925,Allen,TX,33.1139,-96.6958,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,1298.0,1337,Charlotte,NC,35.1179,-80.7604,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,2340.0,2340,Baltimore,MD,39.3284,-76.6021,RealRentals,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,2500.0,700,Boston,MA,42.3508,-71.1184,BostonApartments,1,1,1,0,1
housing/rent/apartment,1.5,3.0,1,1615.0,1072,Woodbridge,VA,38.6301,-77.2726,GoSection8,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,3333.0,1265,Oakland,CA,37.7931,-122.2429,RealRentals,0,0,0,0,0
housing/rent/apartment,2.0,3.0,1,4622.0,1500,Boston,MA,42.3362,-71.1037,BostonApartments,1,1,0,0,1
housing/rent/apartment,1.0,1.0,1,2724.0,727,Boston,MA,42.3362,-71.1037,BostonApartments,1,1,0,0,1
housing/rent/apartment,1.0,2.0,1,2200.0,390,Boston,MA,42.3787,-71.0159,BostonApartments,1,1,0,0,1
housing/rent/apartment,1.0,2.0,1,1602.0,711,Antioch,CA,38.0059,-121.829,GoSection8,0,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1165.0,759,San Antonio,TX,29.4624,-98.5253,RentLingo,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,1850.0,800,Boston,MA,42.3787,-71.0159,BostonApartments,1,1,0,0,1
housing/rent/apartment,1.0,2.0,1,2505.0,676,Boston,MA,42.3362,-71.1037,BostonApartments,1,1,0,0,1
housing/rent/apartment,1.0,2.0,1,1900.0,800,Boston,MA,42.3787,-71.0159,BostonApartments,1,1,0,0,1
housing/rent/apartment,1.0,2.0,1,1265.0,970,Woodbridge,VA,38.6301,-77.2726,GoSection8,0,0,0,0,0
housing/rent/apartment,1.0,3.0,1,1300.0,1000,Chicago,IL,41.8997,-87.7174,GoSection8,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,2950.0,938,New York,NY,40.7773,-73.954,RentDigs.com,1,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1395.0,575,Los Angeles,CA,34.0809,-118.1774,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,3.0,1,2700.0,860,Boston,MA,42.3508,-71.1184,BostonApartments,0,0,0,0,1
housing/rent/apartment,2.0,2.0,1,890.0,500,Austin,TX,30.4144,-97.7973,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,2.0,1,2000.0,980,Watertown,MA,42.3719,-71.1785,BostonApartments,0,0,0,1,1
housing/rent/apartment,1.0,3.0,0,3000.0,1400,Newton,MA,42.3532,-71.1881,BostonApartments,0,0,0,0,1
housing/rent/apartment,1.5,2.0,1,640.0,960,Montgomery,AL,32.3127,-86.2388,GoSection8,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,1350.0,1800,Washington,DC,38.9086,-77.018,RentDigs.com,1,1,0,1,0
housing/rent/apartment,2.0,2.0,1,899.0,1000,Yukon,OK,35.4975,-97.7329,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,0.0,0,1135.0,360,San Diego,CA,32.7211,-117.1643,GoSection8,0,0,0,0,0
housing/rent/apartment,1.5,2.0,1,1795.0,1040,Stoughton,MA,42.1246,-71.1089,Claz,1,0,1,0,0
housing/rent/apartment,1.0,1.0,1,1197.0,472,Rockville,MD,39.1061,-77.1811,RENTCafé,1,1,1,0,0
housing/rent/apartment,1.0,2.0,1,560.0,850,Montgomery,AL,32.3127,-86.2388,GoSection8,0,0,0,0,0
housing/rent/apartment,1.0,2.0,1,1600.0,700,Curtis Bay,MD,39.2035,-76.5586,RentDigs.com,1,1,0,0,0
housing/rent/apartment,3.0,5.0,1,2850.0,3300,Flagstaff,AZ,35.14,-111.6341,RentDigs.com,1,1,0,1,0
housing/rent/apartment,1.0,2.0,1,2200.0,1200,Watertown,MA,42.3719,-71.1785,BostonApartments,1,1,0,1,1
housing/rent/apartment,1.0,0.0,1,1795.0,392,New York,NY,40.7773,-73.954,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,975.0,769,Houston,TX,29.7714,-95.4343,RentLingo,0,1,1,1,0
housing/rent/apartment,1.0,1.0,1,1850.0,660,Forest Hills,NY,40.7186,-73.8416,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,2700.0,700,Oakland,CA,37.8356,-122.2234,RentDigs.com,0,0,1,1,0
housing/rent/apartment,1.0,1.0,1,2350.0,700,New York,NY,40.7453,-73.9791,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,2.0,0,1059.0,819,Los Angeles,CA,34.0107,-118.3428,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,0,975.0,360,Sarasota,FL,27.3629,-82.4816,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,950.0,778,Missoula,MT,46.8541,-114.1926,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,1950.0,900,New York,NY,40.8259,-73.9388,RentDigs.com,0,0,0,0,0
housing/rent/apartment,1.5,2.0,1,2200.0,966,Newton,MA,42.3118,-71.1948,BostonApartments,1,1,0,1,1
housing/rent/apartment,1.5,2.0,1,725.0,1120,Clarksville,TN,36.5621,-87.4057,RentDigs.com,1,1,0,0,0
housing/rent/apartment,2.0,2.0,1,1999.0,1157,Limerick,PA,40.1968,-75.5393,RentDigs.com,1,1,1,1,0
housing/rent/apartment,2.0,2.0,1,733.0,900,Dalhart,TX,36.0656,-102.5031,GoSection8,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,1700.0,500,Charlotte,NC,35.2274,-80.8452,RealRentals,1,1,0,0,0
housing/rent/apartment,1.0,2.0,1,725.0,913,Bristol,TN,36.5675,-82.1828,RentDigs.com,0,0,1,0,0
housing/rent/apartment,1.0,2.0,0,625.0,750,Farmington,NM,36.7437,-108.1896,RealRentals,0,0,0,1,0
housing/rent/apartment,1.0,0.0,1,1850.0,458,New York,NY,40.7773,-73.954,RentDigs.com,1,0,0,0,0
housing/rent/apartment,2.5,4.0,1,3600.0,2800,Newton,MA,42.3532,-71.1881,BostonApartments,1,1,0,1,1
housing/rent/apartment,1.0,1.0,1,630.0,550,Saint Louis,MO,38.6218,-90.261,RentDigs.com,1,1,0,0,0
housing/rent/apartment,1.0,1.0,1,995.0,592,Temple Hills,MD,38.8168,-76.9368,RENTCafé,1,1,0,0,0
housing/rent/apartment,2.0,3.0,1,2045.0,2200,Providence,RI,41.685,-71.2686,RentDigs.com,0,0,0,1,0
housing/rent/apartment,1.5,2.0,1,1500.0,950,Cottonwood Heights,UT,40.6189,-111.8212,RentDigs.com,1,0,1,1,0
housing/rent/apartment,1.5,2.0,1,549.0,859,Branchland,WV,38.2313,-82.2124,RentDigs.com,0,0,0,0,0
housing/rent/apartment,2.0,2.0,1,1000.0,933,Columbus,OH,40.1417,-82.9844,RentDigs.com,1,1,1,0,0
housing/rent/apartment,1.0,2.0,1,900.0,550,Chicago,IL,41.719,-87.5562,GoSection8,0,0,0,0,0
housing/rent/apartment,1.0,1.0,1,699.0,718,Houston,TX,29.9688,-95.4323,GoSection8,0,0,1,0,0
